Kathryn,Franklin,kfranklin@pixope.biz,1
Louis,Rogers,lrogers@blogspan.mil,1
Melissa,Gibson,mgibson@browsebug.gov,0
Joan,Nelson,jnelson@livefish.name,0
Ashley,Taylor,ataylor@edgetag.biz,1
Eric,Reynolds,ereynolds@edgeclub.org,0
Matthew,Alvarez,malvarez@photobug.info,1
Elizabeth,Ryan,eryan@yoveo.info,1
Doris,Sims,dsims@zoomdog.com,0
Tina,Ford,tford@gigaclub.gov,1
Aaron,Gonzales,agonzales@lazzy.com,0
Diane,Simmons,dsimmons@mymm.info,0
Louise,Bryant,lbryant@feedspan.biz,0
Kenneth,Willis,kwillis@teklist.edu,0
Keith,Martinez,kmartinez@einti.info,1
Lois,Duncan,lduncan@zoomlounge.name,1
Teresa,Ryan,tryan@avamm.com,1
Jacqueline,Crawford,jcrawford@edgeclub.com,1
Jerry,Nelson,jnelson@wikivu.mil,1
Shawn,Crawford,scrawford@rhynyx.name,1
Robin,Wilson,rwilson@feedspan.biz,0
Ruth,Rose,rrose@wikizz.net,1
Janice,Marshall,jmarshall@eayo.info,1
Nancy,Roberts,nroberts@skalith.gov,1
Evelyn,Mccoy,emccoy@shufflebeat.com,0
Gloria,Richardson,grichardson@skilith.org,0
Irene,Martin,imartin@myworks.mil,0
Barbara,Campbell,bcampbell@linkbuzz.name,0
Lisa,Little,llittle@minyx.biz,1
Jane,Rivera,jrivera@yodel.name,0
John,Butler,jbutler@podcat.biz,1
Lois,Richardson,lrichardson@aimbu.net,1
Keith,Allen,kallen@linktype.org,1
Bruce,Nguyen,bnguyen@lazzy.name,0
George,Cruz,gcruz@meejo.net,0
Lori,Hughes,lhughes@quatz.edu,1
Teresa,Bailey,tbailey@ozu.info,0
Wayne,Harvey,wharvey@rhynyx.info,1
Janice,Jordan,jjordan@bluejam.edu,0
Donald,Edwards,dedwards@browsedrive.org,0
Robin,Allen,rallen@eire.net,1
Jack,Sanchez,jsanchez@realcube.info,0
Joe,Bishop,jbishop@zoombox.net,0
Irene,Bishop,ibishop@vinder.name,1
Beverly,Hernandez,bhernandez@eadel.com,1
John,Palmer,jpalmer@wikibox.edu,0
Lisa,Powell,lpowell@oyoyo.org,1
Theresa,Medina,tmedina@topicware.name,1
Kimberly,Cox,kcox@blogpad.gov,1
Sean,Ramos,sramos@topiclounge.com,0
Debra,Johnston,djohnston@topiclounge.mil,0
Jonathan,Stevens,jstevens@abata.mil,0
Howard,Miller,hmiller@topicstorm.edu,0
Craig,Rodriguez,crodriguez@buzzster.biz,0
Shawn,Mccoy,smccoy@yakijo.net,0
Ruby,Hunter,rhunter@pixonyx.edu,0
Kathleen,Rice,krice@jetwire.org,1
Mildred,Jacobs,mjacobs@kaymbo.mil,0
Ruth,Ramos,rramos@yata.info,0
Paul,Patterson,ppatterson@zoonoodle.edu,1
Lois,Morales,lmorales@thoughtsphere.biz,1
Emily,Hanson,ehanson@fivespan.mil,1
Samuel,Gardner,sgardner@oozz.com,0
Michelle,Long,mlong@gabvine.name,1
Steven,Lynch,slynch@ailane.gov,1
Ann,West,awest@yacero.edu,0
Amy,Peters,apeters@skynoodle.edu,1
Emily,Phillips,ephillips@devcast.org,0
Marilyn,Stephens,mstephens@twimm.info,1
Aaron,Dunn,adunn@edgepulse.net,0
Michael,Simpson,msimpson@livepath.name,1
Steven,Ray,sray@oyoloo.mil,1
Anna,Harrison,aharrison@vidoo.edu,1
Ernest,Howard,ehoward@livetube.com,1
Gloria,Parker,gparker@skaboo.edu,0
Kathy,Fisher,kfisher@oba.com,1
Martha,Reid,mreid@browsecat.biz,0
Henry,Knight,hknight@eayo.biz,0
Gloria,Martin,gmartin@jabbersphere.info,0
Cheryl,Carr,ccarr@riffpath.net,1
Phillip,Hughes,phughes@buzzdog.name,0
John,Johnson,jjohnson@aimbo.net,1
Henry,Howell,hhowell@avaveo.com,0
Jane,Morgan,jmorgan@dynazzy.edu,1
Bonnie,Alexander,balexander@cogibox.net,1
Dennis,Allen,dallen@muxo.mil,0
Stephanie,Barnes,sbarnes@latz.biz,1
Jose,Walker,jwalker@youopia.mil,0
Patrick,Holmes,pholmes@riffwire.info,0
Billy,Rice,brice@yakitri.net,1
Anne,Henderson,ahenderson@avamm.net,0
Martin,Ellis,mellis@avaveo.edu,1
Paul,Williamson,pwilliamson@izio.name,0
Ruth,Howell,rhowell@mycat.info,1
Paula,Burke,pburke@agimba.name,0
Sara,Medina,smedina@dabz.com,0
Robin,Anderson,randerson@divape.mil,0
Steven,Wilson,swilson@thoughtbridge.edu,1
Annie,Hayes,ahayes@meevee.info,0
Lois,Diaz,ldiaz@browseblab.mil,1
Wayne,Sanders,wsanders@eazzy.biz,0
Carol,Sims,csims@tekfly.gov,1
Jeffrey,Oliver,joliver@fadeo.net,1
Aaron,Bell,abell@plajo.org,1
Diana,Miller,dmiller@quaxo.gov,0
Kimberly,Watson,kwatson@youtags.info,0
Bonnie,Mitchell,bmitchell@quatz.name,1
Ralph,Mccoy,rmccoy@trudoo.biz,1
Judith,Bennett,jbennett@twimm.biz,1
Gary,Kelley,gkelley@quatz.name,0
Diana,Snyder,dsnyder@photojam.name,0
Eugene,Robinson,erobinson@agimba.com,0
Adam,Cruz,acruz@brainfire.name,1
Harold,Holmes,hholmes@trudeo.org,1
Walter,Johnston,wjohnston@photojam.net,1
Phyllis,Ellis,pellis@flashspan.name,0
Joan,Henry,jhenry@jayo.mil,1
Steven,Thompson,sthompson@riffwire.biz,0
Bonnie,Griffin,bgriffin@mynte.biz,1
Jeremy,Phillips,jphillips@twitterwire.mil,0
Keith,Murphy,kmurphy@bluezoom.biz,0
Michelle,Mason,mmason@feedbug.biz,1
Daniel,Smith,dsmith@eimbee.info,1
Jimmy,Jordan,jjordan@meedoo.biz,0
David,Williams,dwilliams@oloo.com,1
Roger,Allen,rallen@vinte.edu,1
Jean,Grant,jgrant@shuffledrive.biz,0
Evelyn,Dunn,edunn@jamia.com,1
Ralph,George,rgeorge@oloo.biz,1
Howard,Taylor,htaylor@vimbo.com,0
Michael,Evans,mevans@skalith.com,1
Eric,Reid,ereid@bubblebox.biz,0
Paul,Morales,pmorales@jetwire.mil,1
Cheryl,Kelley,ckelley@meemm.info,0
Kathryn,Boyd,kboyd@skalith.org,1
Jonathan,Wallace,jwallace@mycat.gov,0
Martin,Butler,mbutler@dabz.org,0
Sarah,Schmidt,sschmidt@buzzdog.mil,1
Louis,Hicks,lhicks@rhynoodle.gov,1
Melissa,Watkins,mwatkins@yodo.edu,0
James,Wallace,jwallace@katz.edu,0
Lori,Rogers,lrogers@digitube.mil,1
Aaron,Collins,acollins@linkbridge.biz,1
Earl,Hanson,ehanson@realmix.mil,0
Ronald,Martin,rmartin@shufflebeat.biz,1
Patricia,Miller,pmiller@thoughtstorm.edu,0
Nicole,Reid,nreid@photobug.biz,0
Carol,Martin,cmartin@realblab.name,1
Scott,Carroll,scarroll@twitternation.mil,1
Louis,Taylor,ltaylor@dynabox.edu,1
Katherine,Gordon,kgordon@thoughtbridge.org,1
David,Martin,dmartin@rooxo.com,1
Billy,Freeman,bfreeman@twitterworks.org,0
Michelle,Edwards,medwards@quamba.mil,1
Deborah,Porter,dporter@wordware.info,1
Alan,Richards,arichards@skyba.mil,1
Jane,Rose,jrose@avamba.name,0
Billy,Banks,bbanks@avaveo.gov,1
Elizabeth,Cruz,ecruz@gevee.mil,1
Karen,Rice,krice@jumpxs.org,0
Shawn,Austin,saustin@flipstorm.name,1
Charles,Burton,cburton@zoomcast.net,0
Douglas,Ellis,dellis@divape.name,1
Sandra,Mcdonald,smcdonald@riffpedia.com,1
Kimberly,Ferguson,kferguson@feedmix.com,1
Cynthia,Perkins,cperkins@thoughtstorm.info,0
Philip,Ruiz,pruiz@agivu.com,0
Bobby,Evans,bevans@twitterbeat.name,1
Jean,Armstrong,jarmstrong@eabox.net,1
Brandon,Pierce,bpierce@chatterpoint.gov,0
Pamela,Perez,pperez@yodo.info,0
Joe,Matthews,jmatthews@dynava.com,1
Stephen,Powell,spowell@youspan.gov,0
Amanda,Meyer,ameyer@realpoint.com,0
Kathleen,Adams,kadams@quamba.com,0
Jeffrey,Arnold,jarnold@jaxnation.name,0
Emily,Wallace,ewallace@dablist.org,1
Jose,Mccoy,jmccoy@eimbee.com,0
Eric,Fox,efox@feedmix.name,1
Sandra,Larson,slarson@yodo.name,0
Jeremy,Payne,jpayne@skiba.org,1
Walter,Olson,wolson@brainfire.mil,0
Kevin,Cox,kcox@quatz.gov,1
Ruth,Porter,rporter@mita.net,1
Albert,Evans,aevans@tagchat.name,0
Mildred,Gibson,mgibson@topicware.com,1
Patrick,Rivera,privera@voolith.info,0
Paul,King,pking@skinix.name,0
Alice,Anderson,aanderson@oozz.edu,0
Donna,Ford,dford@oyoba.biz,0
Kelly,Romero,kromero@realcube.org,0
Anne,Hill,ahill@wikibox.name,0
Donald,Hayes,dhayes@bubblemix.net,1
Julia,Day,jday@eidel.info,0
Walter,Phillips,wphillips@topiczoom.info,0
Terry,Rice,trice@feedmix.biz,0
Willie,Williams,wwilliams@yambee.name,1
Norma,Perry,nperry@flipbug.biz,0
Michael,Castillo,mcastillo@browsetype.net,0
Amy,Young,ayoung@meetz.gov,0
Sean,Sanders,ssanders@fivebridge.org,1
Jerry,Medina,jmedina@snaptags.edu,0
Jeremy,Palmer,jpalmer@fivechat.mil,1
Anthony,Arnold,aarnold@blognation.gov,0
Shirley,Flores,sflores@meevee.gov,1
Daniel,Williamson,dwilliamson@mymm.gov,0
Nicole,Elliott,nelliott@eire.gov,1
Michelle,Lane,mlane@innoz.mil,1
Phyllis,Ramirez,pramirez@realfire.gov,1
Susan,Hunter,shunter@jaloo.net,0
Phillip,Ruiz,pruiz@shuffletag.mil,1
Dorothy,Kelley,dkelley@oyoyo.info,1
Patricia,Ford,pford@mydo.info,1
Jacqueline,Scott,jscott@zoonoodle.info,0
Nancy,Lee,nlee@wikido.biz,0
Roger,Bennett,rbennett@browsedrive.edu,0
Ann,Ford,aford@brainverse.com,1
Catherine,Fowler,cfowler@eamia.com,0
Jeremy,Armstrong,jarmstrong@demimbu.net,1
Janice,Ward,jward@yabox.biz,1
Virginia,Henderson,vhenderson@gabvine.name,1
Annie,Sullivan,asullivan@dabshots.info,0
Joyce,Little,jlittle@vinder.org,1
Norma,Johnson,njohnson@innojam.net,1
William,Richardson,wrichardson@kazio.gov,1
Charles,Riley,criley@agimba.mil,0
Jesse,Marshall,jmarshall@quinu.com,0
Betty,Sullivan,bsullivan@mydo.org,0
Jacqueline,Montgomery,jmontgomery@tambee.info,1
Debra,Cunningham,dcunningham@voonyx.net,0
Bobby,Morris,bmorris@geba.net,0
Gloria,Allen,gallen@rhyzio.name,0
Marilyn,Wallace,mwallace@abatz.com,1
Billy,Gutierrez,bgutierrez@roomm.gov,0
Daniel,Williams,dwilliams@feednation.biz,1
Gloria,Sims,gsims@rooxo.name,1
Randy,Turner,rturner@skyvu.gov,0
Kimberly,Morales,kmorales@voolith.biz,0
Bobby,Armstrong,barmstrong@kwilith.com,1
Shirley,Rogers,srogers@skiptube.org,0
Ralph,Diaz,rdiaz@youbridge.net,0
Barbara,Campbell,bcampbell@jabbercube.org,0
Bobby,Cruz,bcruz@photobug.net,1
Patrick,Bailey,pbailey@innoz.net,1
Gary,Woods,gwoods@dabfeed.name,1
Lisa,Jacobs,ljacobs@kwimbee.net,0
Ashley,Kim,akim@nlounge.name,1
Jonathan,Gardner,jgardner@wordware.mil,1
Jesse,Day,jday@browsebug.net,1
Brenda,Alvarez,balvarez@tagchat.name,0
Henry,Henry,hhenry@voonder.org,1
Jimmy,Fox,jfox@brightbean.com,1
Walter,Chapman,wchapman@edgeify.org,1
Dorothy,Gomez,dgomez@skiptube.org,1
Helen,Sims,hsims@topicware.info,0
Lisa,Armstrong,larmstrong@zooveo.gov,0
Keith,Cox,kcox@brightbean.mil,1
Heather,Dixon,hdixon@babbleblab.name,0
Stephanie,Gilbert,sgilbert@skippad.mil,1
Keith,Lewis,klewis@pixonyx.info,1
Andrew,Reid,areid@topicblab.net,0
Heather,Hunt,hhunt@twinte.com,1
Anne,Patterson,apatterson@eayo.biz,1
Ann,Owens,aowens@innotype.mil,1
Amanda,Gardner,agardner@geba.name,1
Phillip,Robertson,probertson@thoughtbridge.biz,1
Gloria,Matthews,gmatthews@eazzy.name,1
Nancy,Butler,nbutler@latz.name,1
Richard,Davis,rdavis@gabvine.mil,0
Antonio,Turner,aturner@feedbug.edu,1
Jose,Medina,jmedina@innojam.info,1
Robin,Carr,rcarr@kazio.com,0
David,Boyd,dboyd@zoomdog.net,1
Lillian,Ross,lross@jayo.name,0
Jeremy,Fernandez,jfernandez@dabtype.com,1
Donald,Long,dlong@browsezoom.biz,1
Stephanie,Ramos,sramos@dynabox.name,0
Judy,George,jgeorge@quamba.org,1
Patrick,Graham,pgraham@edgewire.biz,1
Donald,Austin,daustin@realfire.mil,1
Bobby,Myers,bmyers@skilith.edu,1
Judy,James,jjames@dynava.gov,1
Louis,Jackson,ljackson@twitterbeat.net,0
Anna,Ross,aross@gevee.info,0
Irene,Allen,iallen@quimba.gov,0
Sean,Brown,sbrown@zazio.net,0
Nicole,Richards,nrichards@zoomzone.com,1
James,Fernandez,jfernandez@jayo.gov,0
Chris,Hanson,chanson@quatz.info,0
Anthony,Brown,abrown@aibox.net,1
Mark,Day,mday@digitube.biz,0
Cynthia,Hart,chart@topicstorm.info,1
Albert,Diaz,adiaz@shuffledrive.mil,1
Lori,Arnold,larnold@babbleset.gov,0
Lillian,Rose,lrose@thoughtstorm.biz,0
Beverly,Hawkins,bhawkins@fivespan.info,0
Sharon,Lawson,slawson@trudeo.com,0
Beverly,Little,blittle@meevee.name,0
Evelyn,Carroll,ecarroll@riffpedia.biz,1
Todd,Garcia,tgarcia@tagopia.edu,0
Brandon,Flores,bflores@twinder.edu,0
Jean,Morrison,jmorrison@brainverse.info,0
Angela,Howell,ahowell@skimia.mil,1
Larry,Mendoza,lmendoza@meeveo.net,1
Laura,Wood,lwood@yodo.mil,0
Mildred,Martin,mmartin@tazz.mil,1
Charles,Cruz,ccruz@tagcat.biz,0
Amy,Richardson,arichardson@browsecat.mil,1
Jeremy,Dunn,jdunn@skiba.org,0
Jean,Chapman,jchapman@trupe.biz,1
Lois,Harvey,lharvey@oba.mil,0
Carlos,Crawford,ccrawford@demimbu.biz,0
Denise,Carr,dcarr@dynava.gov,0
Sarah,Jackson,sjackson@skippad.info,0
Robert,Harrison,rharrison@brightbean.gov,1
Heather,Mason,hmason@eabox.net,0
Roger,Gray,rgray@vimbo.info,1
Cheryl,Bailey,cbailey@tagfeed.info,1
Jeremy,Garcia,jgarcia@devpoint.info,0
Tammy,Bryant,tbryant@linkbridge.org,0
Shawn,Martinez,smartinez@photobean.net,0
Rose,Gonzalez,rgonzalez@yamia.gov,0
Barbara,Crawford,bcrawford@skimia.info,1
William,Clark,wclark@fliptune.info,1
Anne,Rice,arice@talane.net,0
Anna,Thompson,athompson@edgeify.gov,1
Andrew,Richardson,arichardson@roombo.edu,1
William,Johnston,wjohnston@trilia.com,1
Thomas,Dunn,tdunn@photojam.info,1
Jeffrey,Webb,jwebb@feedspan.edu,1
Melissa,Scott,mscott@quire.net,1
Thomas,Wright,twright@edgeclub.gov,1
Anna,Hall,ahall@jabbertype.mil,1
Timothy,Miller,tmiller@realcube.edu,0
Ernest,Bailey,ebailey@izio.gov,1
William,Sims,wsims@voonix.gov,0
Shirley,Olson,solson@eadel.name,0
Earl,Morales,emorales@blogxs.com,1
Doris,Vasquez,dvasquez@trunyx.com,1
Nicholas,Fowler,nfowler@mydeo.biz,0
Ryan,Henry,rhenry@mudo.mil,1
Kenneth,Wilson,kwilson@brainsphere.org,1
Russell,Garza,rgarza@voonder.org,0
Cynthia,Hanson,chanson@nlounge.name,1
Jack,Bradley,jbradley@tagopia.mil,0
Shawn,Richardson,srichardson@rhynyx.gov,1
Carolyn,Miller,cmiller@chatterpoint.mil,1
Diana,Armstrong,darmstrong@tagtune.mil,0
Shawn,Stephens,sstephens@jazzy.name,0
Shirley,Bradley,sbradley@brainlounge.biz,0
Larry,Simmons,lsimmons@quire.edu,1
Todd,Fields,tfields@pixonyx.name,1
Norma,Jacobs,njacobs@zoovu.edu,1
Katherine,Wells,kwells@rooxo.mil,1
Cheryl,Myers,cmyers@twinder.org,0
Willie,Owens,wowens@twitternation.org,0
Jerry,Wright,jwright@oyonder.edu,1
Justin,Mitchell,jmitchell@blogxs.name,1
Kenneth,Jones,kjones@devpoint.edu,0
Eric,Hunter,ehunter@zoonoodle.com,1
Jack,Collins,jcollins@avavee.biz,0
Larry,Bradley,lbradley@snaptags.biz,1
Gerald,Castillo,gcastillo@jabberstorm.biz,1
Catherine,Patterson,cpatterson@devpulse.net,0
Betty,Stephens,bstephens@ntags.org,0
Craig,Price,cprice@devpulse.edu,0
Todd,Dixon,tdixon@edgepulse.edu,1
Lillian,Alvarez,lalvarez@tagpad.edu,1
Eugene,Murphy,emurphy@brainlounge.com,1
Brenda,Morris,bmorris@jabbersphere.net,0
Jennifer,Ramirez,jramirez@zoomlounge.net,0
Jane,Wheeler,jwheeler@eamia.org,0
Nancy,Ford,nford@roodel.org,0
Terry,Black,tblack@youspan.edu,1
Harry,Ramos,hramos@tagtune.org,1
Fred,Green,fgreen@yamia.com,1
Gregory,Wagner,gwagner@jatri.biz,1
Lois,Coleman,lcoleman@rhyzio.name,1
Louis,Stephens,lstephens@skinder.mil,1
Russell,Sanchez,rsanchez@wordify.name,1
Gregory,Hughes,ghughes@linkbridge.gov,1
Jerry,Hamilton,jhamilton@chatterpoint.org,1
Justin,Brown,jbrown@skyvu.gov,0
Paul,Andrews,pandrews@browseblab.gov,0
Evelyn,Harper,eharper@avavee.edu,0
Anna,Hudson,ahudson@photobean.mil,0
Richard,Howell,rhowell@centimia.net,1
Janice,Stone,jstone@yakitri.mil,1
Craig,Hayes,chayes@fanoodle.com,1
Ashley,Richards,arichards@yata.edu,1
Cynthia,Austin,caustin@abatz.info,1
Mary,Hawkins,mhawkins@mycat.net,1
Justin,Willis,jwillis@voolith.gov,0
Daniel,Morgan,dmorgan@quinu.org,1
Carolyn,Chapman,cchapman@yata.info,1
Douglas,Bishop,dbishop@zoonder.com,1
Stephanie,Gomez,sgomez@yambee.com,0
Doris,Fuller,dfuller@divape.edu,1
Carlos,Sanders,csanders@midel.com,1
Steven,Castillo,scastillo@quimba.mil,0
Jacqueline,Burton,jburton@skyndu.info,1
Fred,Mason,fmason@topicware.info,0
Lawrence,Perry,lperry@zoomzone.mil,0
Andrea,Richards,arichards@meevee.mil,1
David,Carroll,dcarroll@twitterlist.mil,1
Judith,Nichols,jnichols@voolith.biz,1
Martha,Ellis,mellis@tagpad.org,1
Alan,Henderson,ahenderson@abata.biz,0
Benjamin,Sanchez,bsanchez@devbug.net,0
Deborah,George,dgeorge@kare.edu,0
Cheryl,Sanders,csanders@yabox.com,0
Jessica,Carr,jcarr@yoveo.biz,1
Sarah,Reynolds,sreynolds@buzzshare.name,1
Ralph,Sullivan,rsullivan@quatz.gov,0
Jimmy,Roberts,jroberts@fiveclub.biz,1
Jose,Thomas,jthomas@quatz.net,0
Ernest,Anderson,eanderson@zooxo.org,0
Philip,Gardner,pgardner@zoovu.mil,0
Jeffrey,Henry,jhenry@thoughtworks.com,1
Billy,Jones,bjones@divavu.gov,1
Dorothy,Payne,dpayne@skipstorm.gov,0
John,Lane,jlane@wikivu.gov,0
Linda,Daniels,ldaniels@centidel.name,0
Howard,Cox,hcox@jaloo.name,0
Kelly,Rivera,krivera@twimm.com,1
Adam,Owens,aowens@yoveo.com,0
Tammy,Griffin,tgriffin@meemm.info,1
Denise,Fisher,dfisher@linkbridge.mil,1
Diana,Turner,dturner@leenti.org,1
Emily,Fowler,efowler@skyba.info,1
Elizabeth,Sims,esims@quatz.mil,0
Sean,Williamson,swilliamson@einti.biz,1
Ryan,Cooper,rcooper@skyba.edu,1
Bobby,Cook,bcook@linkbuzz.mil,0
Rachel,Alexander,ralexander@browseblab.net,0
Robert,Hill,rhill@gigaclub.name,0
Jack,Ferguson,jferguson@chatterpoint.gov,0
Norma,Larson,nlarson@izio.gov,0
Wanda,Taylor,wtaylor@dynazzy.biz,1
Albert,Walker,awalker@skidoo.gov,0
Cheryl,Chapman,cchapman@divape.com,0
Jane,Simpson,jsimpson@flashdog.mil,1
Johnny,Gomez,jgomez@twimm.org,0
Stephen,Matthews,smatthews@meemm.edu,1
Susan,Cook,scook@blogpad.net,0
Cynthia,Hart,chart@fadeo.gov,0
Amy,Moreno,amoreno@roomm.net,1
Harold,Nichols,hnichols@tagpad.biz,1
Linda,Martinez,lmartinez@wordpedia.mil,0
Frances,Rivera,frivera@buzzdog.org,0
Jonathan,Cole,jcole@nlounge.biz,0
Joan,Harris,jharris@edgetag.com,1
Nicholas,Warren,nwarren@ailane.org,0
Denise,Warren,dwarren@innoz.biz,0
Gerald,Pierce,gpierce@vinder.biz,0
Maria,Fox,mfox@yombu.org,0
Alice,Gardner,agardner@dabvine.name,1
Todd,Wallace,twallace@mybuzz.edu,0
Christine,Lawson,clawson@babblestorm.name,0
Rachel,Edwards,redwards@skynoodle.name,0
Dorothy,Griffin,dgriffin@wordware.gov,0
Angela,Hunt,ahunt@meembee.mil,1
Denise,Peters,dpeters@fivespan.net,1
Ashley,Roberts,aroberts@tazzy.info,0
Norma,Harvey,nharvey@cogidoo.name,0
Angela,King,aking@tanoodle.edu,1
Lillian,Jacobs,ljacobs@reallinks.info,0
Janice,Long,jlong@jabbersphere.com,1
Wayne,Ramirez,wramirez@gabtune.gov,0
Justin,Matthews,jmatthews@yakijo.gov,0
Stephen,Harris,sharris@vitz.edu,0
Bobby,Chavez,bchavez@kwimbee.net,1
Angela,Dixon,adixon@zoombox.net,1
Joan,Rogers,jrogers@fliptune.name,0
Antonio,Kelly,akelly@ntags.gov,0
Julia,Washington,jwashington@kare.com,1
Elizabeth,Coleman,ecoleman@oyondu.info,0
Paul,Crawford,pcrawford@skimia.edu,0
Johnny,Garrett,jgarrett@vinder.edu,1
Thomas,Nichols,tnichols@tagfeed.com,1
Brandon,Torres,btorres@rooxo.name,1
Theresa,Elliott,telliott@chatterpoint.com,1
Mark,Armstrong,marmstrong@gigaclub.net,1
Janice,Alvarez,jalvarez@skimia.gov,0
Carlos,Harvey,charvey@twimbo.biz,0
Julia,Kelley,jkelley@zoonder.gov,1
Patricia,Henderson,phenderson@tazz.org,1
Marie,Ross,mross@centidel.net,1
Julie,Castillo,jcastillo@oyoloo.edu,1
Russell,Morales,rmorales@feedspan.mil,0
Aaron,Nguyen,anguyen@kare.info,0
Kathryn,Reyes,kreyes@lazz.edu,1
Rachel,Cook,rcook@wordpedia.biz,0
Alan,Morris,amorris@feedspan.org,0
Juan,Tucker,jtucker@leexo.com,1
Jesse,Meyer,jmeyer@dabvine.net,0
Frank,Ellis,fellis@shuffletag.info,1
David,Bradley,dbradley@trupe.com,1
Rose,Daniels,rdaniels@fanoodle.gov,1
Joseph,Henry,jhenry@mita.org,0
Howard,Lopez,hlopez@kwimbee.mil,0
Norma,Mills,nmills@dynabox.com,1
Anthony,Vasquez,avasquez@ailane.org,0
Gregory,Snyder,gsnyder@twiyo.mil,1
Harold,King,hking@zoozzy.com,0
Emily,Franklin,efranklin@kimia.org,1
Jimmy,Marshall,jmarshall@realbridge.net,1
Susan,Allen,sallen@tagchat.biz,1
Donna,Bennett,dbennett@flipopia.name,1
Sarah,Lawrence,slawrence@devbug.net,0
Ruby,Hernandez,rhernandez@avamm.org,0
Annie,Hansen,ahansen@cogidoo.biz,0
Shawn,Burns,sburns@bubblemix.edu,1
Jose,Hawkins,jhawkins@zoozzy.org,1
Anne,Bell,abell@twitterbridge.biz,1
Heather,Young,hyoung@riffpath.edu,0
John,Sims,jsims@skiba.gov,1
Aaron,Carr,acarr@tazz.org,0
Eugene,Ross,eross@brainverse.biz,1
Joseph,Banks,jbanks@kayveo.edu,0
Benjamin,Howell,bhowell@buzzdog.org,1
Angela,Frazier,afrazier@ozu.org,1
Lisa,Price,lprice@jaloo.net,0
Ruth,Evans,revans@linktype.info,1
Gerald,Morgan,gmorgan@skyndu.info,0
Sara,Myers,smyers@jabbersphere.info,0
Christopher,Jordan,cjordan@roodel.info,1
Julia,Price,jprice@demimbu.edu,1
Amanda,Morales,amorales@npath.mil,0
Louise,Franklin,lfranklin@demivee.com,0
Kathy,Cox,kcox@divavu.biz,1
Douglas,Mason,dmason@skibox.net,0
Katherine,Hamilton,khamilton@youtags.name,0
Debra,Matthews,dmatthews@lazzy.gov,1
Keith,Williams,kwilliams@brainverse.name,1
Margaret,Hunt,mhunt@pixoboo.net,1
Larry,Reid,lreid@buzzshare.mil,1
Beverly,Stephens,bstephens@skimia.net,0
Gregory,Robinson,grobinson@livez.org,1
Debra,Chavez,dchavez@twitternation.mil,0
Jane,Day,jday@vipe.biz,0
John,Patterson,jpatterson@podcat.name,0
Christina,Mason,cmason@trupe.name,0
Joyce,Chapman,jchapman@buzzster.name,0
Willie,Stephens,wstephens@skibox.edu,1
Susan,Hunter,shunter@fliptune.net,0
Christopher,Rogers,crogers@fiveclub.biz,1
Joseph,Bailey,jbailey@wikivu.gov,1
Kathleen,Coleman,kcoleman@myworks.info,0
Marilyn,Griffin,mgriffin@fiveclub.org,1
Jacqueline,Fisher,jfisher@yodel.mil,0
Susan,Hansen,shansen@npath.com,1
Cheryl,Crawford,ccrawford@photobug.net,1
Elizabeth,Dean,edean@tagchat.biz,0
David,Fowler,dfowler@realpoint.info,1
Kathleen,Fowler,kfowler@flashpoint.biz,1
Stephen,Cruz,scruz@mydeo.edu,1
Anthony,Sanchez,asanchez@tekfly.net,1
Gary,Greene,ggreene@kazio.com,1
Pamela,Cunningham,pcunningham@agivu.biz,1
Carl,Hamilton,chamilton@feedfish.name,0
Kathy,Fuller,kfuller@tazzy.org,0
Steve,Jackson,sjackson@kanoodle.net,1
Fred,Nguyen,fnguyen@yadel.org,1
Roger,Robertson,rrobertson@buzzshare.info,0
Kathy,Fields,kfields@avavee.com,1
Shirley,Snyder,ssnyder@realfire.com,1
Nancy,Brooks,nbrooks@feedfire.name,0
Cheryl,Dunn,cdunn@blogpad.com,0
Brenda,Cruz,bcruz@bubbletube.net,1
Charles,Morrison,cmorrison@dabtype.biz,1
Melissa,Stanley,mstanley@dabshots.org,0
Kathleen,Wallace,kwallace@quaxo.name,1
Howard,Ramirez,hramirez@yozio.info,0
Bobby,Warren,bwarren@youbridge.com,1
Stephen,Reid,sreid@muxo.gov,1
Robin,Lopez,rlopez@voonix.com,0
Samuel,Cooper,scooper@dynava.gov,0
Heather,Kim,hkim@skiba.net,1
Joshua,Carter,jcarter@gigazoom.com,0
Richard,Mitchell,rmitchell@kwinu.name,1
Ann,Meyer,ameyer@gigaclub.org,0
Sean,Scott,sscott@rhycero.mil,0
Cheryl,Sanders,csanders@vipe.gov,1
Charles,King,cking@yacero.net,0
William,Meyer,wmeyer@meezzy.mil,1
Scott,Henderson,shenderson@jabberbean.com,0
Bruce,Rice,brice@quatz.biz,0
Karen,Bowman,kbowman@realcube.biz,0
Dennis,Sanchez,dsanchez@pixonyx.biz,1
Brian,Henderson,bhenderson@ainyx.biz,1
Emily,Carter,ecarter@zoonder.edu,1
Howard,Richardson,hrichardson@oyoloo.name,1
Marie,Murray,mmurray@thoughtbeat.name,1
Christopher,Mcdonald,cmcdonald@camido.net,0
George,Lawson,glawson@realcube.com,1
Denise,Stanley,dstanley@trudoo.net,0
Brian,Owens,bowens@gabtune.org,1
Phillip,Mitchell,pmitchell@divape.com,0
Matthew,Tucker,mtucker@skynoodle.biz,1
Sandra,Carter,scarter@yakijo.org,0
